名字#介绍#技能#属性
伐木机#直到现在瑞兹拉克的脑海中仍然还萦绕着那尖叫声。他原来的工作是马不停蹄地转动扳手，扭紧螺丝，搭建模型，切割模具，锻造机器。睡眠离他而去；他终日都在制造机器的工作中度过。就这样，他把自己关在了他叔叔的工坊里。一晃数月过去，工作即将完成，他马上就能得到解放。一天，他抬了抬直掉的眼皮，站起来揉了揉背，看着窗外预兆湾那徐徐的波浪，上面竟飘来了满满的花朵，花朵开始爆裂，变成了花粉云团，直奔肺部而去，碰到的人纷纷倒地。他被呛地一激灵，睡意顿时一扫而空。之后几个小时工坊里尽是抑扬顿挫的磨刀声，他将一套巨大的刀刃磨得锃亮。他的脑海里满是邻居因窒息而死青筋暴起的惨状，被花树包围的房屋。但预兆湾的花潮相比潮水过后城墙外的哀鸿遍野就不值一提了。不过他眼里这套锯齿机器强大而富有安全感，他抱着这一丝希望，这样逐渐模糊的意识里才没有被恐惧全部占据。城市里遍地可见花枝和鲜血。在城市毁灭时，瑞兹拉克逃离了那些能够行走战斗还会杀人的花树。花树毁坏了城门，涌入城市。预兆湾最后召集的守卫也被他们肆意碾压践踏，寥寥无几的难民后面花树还在紧紧地追赶。虽然瑞兹拉克的头脑还是一片混沌，但是他静悄悄地从机器手臂里拽出一根巨大的链条，双手颤抖着检查了每个节点，用战栗的手指按了按链条末端的钢爪。这套锯齿机器已经就绪待命。他颤颤巍巍地用双手将这浑身带着刀刃的机器启动。恐惧，无论是萦绕已久的恐惧还是他接下来要面对的恐惧都在驱使着他，他还怀有让自己头脑冷静的希望。随着机器的震动开始运转，他知道他必须面对这恐惧，他也知道这恐惧他一点也不想要。#死亡旋风：对伐木机周围敌人造成伤害作用范围：300伤害：150/200/250属性降低时间:14秒冷却时间:6/5/4秒#2,2,800,6,0,0,55,60,1.4,205,6,4,1600,8,0,0,110,120,1.4,205,18,6,3200,10,0,0,220,240,1.4,205
痛苦女王#厄泽王庭的教皇有个隐秘的受虐癖——以品尝禁忌之痛为乐。即便是对那些普通政客而言这都是愚蠢至极的，而对于教皇而言，这种私欲已经威胁到了神权本身的纯洁和完整。于是他只好偷偷的去他的地牢里，求助于那一帮恶魔学识大师，承诺只要有人召唤一名完全为他服务的痛苦女妖，那就能获得自由。旋即魔女降世，名为阿卡莎，她给教皇带去了无与伦比的痛苦和刺激，教皇随即赐其隐秘皇后之位，并将所有闲暇时间用于享受她带来的花样百出的痛苦——最终，为了追求这种只有阿卡莎能带给他的痛苦，教皇放弃了他的所有职责。痛苦女王能让他体验濒死之欢愉，并因为受符文的限制而无法杀死他。终于，教皇的不理朝政引发了起义，他被愤怒的人们从密室里拖出来，然后从祈灵塔上扔了下去。然而，他的死亡却让痛苦女王获得了自由，不再被奴役，她将恣意的向世界挥洒她的痛苦。\r\n#痛苦尖叫：发出刺耳尖叫，对周围敌人造成伤害作用范围：425伤害：200/300/400冷却时间:6秒#2,2,550,0,0,0,55,60,1.2,400,6,4,1100,0,0,0,110,120,1.2,400,18,6,2200,0,0,0,220,240,1.2,400
鱼人夜行者#除了水下住民，暗黑之礁很少为世人所知晓，这是座沉没之牢，关押的都是犯下滔天罪行的海洋生物。这座监牢外围装满了倒钩，里面充斥着心狠手辣的鱼人，狡猾歹毒的深海住民还有嗜杀同类的南海人。在这阴暗的迷宫中，鳗鱼四处巡逻，巨大的海葵担任着守卫的工作，在里面想不死就只能为恶。斯拉克被投入暗黑之礁的罪名已经不得而知，他在里面待的半生泯灭了亲情和良知，信任的只有自己，信奉的生存之道是鬼祟的行动和冷酷的心肠，他的脑海中不断酝酿自己的想法和计划。当臭名昭著的暗黑之礁十二恶棍密谋着越狱时，他们完美地将计划保密，发现蛛丝马迹的人都被他们杀害-但是他们的阴谋不知怎么的被斯拉克发现了，他在这计划中给自己找到了容身之地。越狱过程中十个恶棍遭到击毙，剩下两个被擒获，押回了暗黑之礁，作为那里犯人们的消遣活动被处以极刑。但是斯拉克，无名的第十三个越狱犯，利用暴乱作掩护逃之夭夭；永获自由。现在斯拉克隐居在紧靠影承废墟南部的食肉红树林灌丛中，迄今为止，他仍是唯一成功从暗黑之礁越狱的逃犯。#突袭：斯拉克向前跳跃，扑向一个最近的目标敌方棋子身后，造成纯粹伤害，并且该棋子会被缴械伤害:200/300/400缴械时间：5秒冷却时间:8/6/4秒#2,2,500,5,0,0,50,60,0.9,205,6,4,1000,5,0,0,100,120,0.9,205,18,6,2000,5,0,0,200,240,0.9,205
狼人#贝恩霍勒出生在高贵的安布里家族——古老的斯洛姆王国中最伟大的贵族。在凋零之秋以前，国王的欲望愈发的奇怪，朝廷也逐渐被法师和江湖术士占领，而安布里家族则第一个起来反对王权的贪得无厌。他们不再对国王效忠，不再对国家纳贡，而是派出了一支六千人的军队去进攻王城，结果，在史称“变节者之殇”的大屠杀中，这些人被尽数除掉。接下来发生的就完全印证了古语中常说的：打蛇打七寸，擒贼先擒王：叛变将国王激怒了，他将安布里家族的家主和其幼子贝恩霍勒抓住，然后将所有安布里家族的人杀得一干二净。在皇家法庭的审判中，国王命令他的法师将安布里领主的幼子施法变成狼，然后咬断他父亲的喉咙。“动手！”国王下令，“这样他也能尝尝被人背叛的滋味！”强大的魔法被施放到了贝恩霍勒身上，这个孩子当时就变成了狼。然而，尽管躯体转变，他的心智尚存，他将看守撕成了碎片。为了将这只猛兽赶走，国王付出了一队骑士的生命。安布里领主在加锁中大笑着，甚至当国王将剑刺入其身体后仍狂笑不止。现在，安布里家族唯一的子嗣，贝恩霍勒，以狼人的形态游荡着，半狼半人，追寻着，他所失去的公义。\r\n#变身：狼人展现出他的凶狼形态，获得生命值加成并在身边的空格子召唤最多两只小狼生命加成百分比：20/30/40冷却时间：60秒#3,3,750,5,0,0,50,60,1.1,205,9,5,1500,5,0,0,100,120,1.1,205,27,7,3000,5,0,0,200,240,1.1,205
剧毒术士#在基迪岛上的浓酸密林中，在所有生物的体内，包括植物的根茎，动物的内脏中，都流淌着致命的腐蚀剧毒。然而，就算在这种毒巢里，剧毒术士也是公认的万毒之王。多年以前，一个叫做里瑟尔的植物学家乘坐小舟跨越弗拉基海湾，想要从植物的根须中提取出一种强力药剂，结果他却遭遇了噩梦一般的变故。在深入到基迪岛密林中数英里时，里瑟尔遇到了一种伪装成寄生植物的毒性爬虫，当他想把爬虫扯下来的时候，被爬虫狠狠的蛰了。绝望之际，他用他对丛林植物仅有的认知，飞快地掐住这只爬虫后，将它的毒液和一种带甲兰花的花蜜混合，合成了解毒剂。他用兰花的尖刺为自己注射了解毒剂，然后立即陷入昏迷，并且逐渐陷入了全身完全麻木的状态。十七年后，在他倒下的地方，从多年积累的腐土中钻出某个东西：剧毒术士。草药学家里瑟尔已经不复存在，现在他是死亡使者里瑟尔。他的记忆几乎都没有了，他原来的肉体已经毁灭，现在被一种新的物质所替代--融合了那只爬虫的毒液和兰花的毒性外皮。基迪岛的浓酸丛林现在有了新的主人，过去最剧毒的捕食者在他面前都只能逃走或臣服求饶。这个可怕的岛屿毕竟太有限了，里瑟尔受到内心深处残留的人类的饥渴驱使，离开了岛屿，去寻找新的毒物，以及带来新的死亡。#瘟疫守卫：召唤一个魔法免疫的瘟疫守卫来攻击敌人瘟疫守卫现在拥有一个毒液效果降低攻击命中敌人的0.3的攻击速度冷却时间:5/4/3秒#3,3,600,0,20,0,50,60,1.2,400,9,5,1200,0,20,0,100,120,1.2,400,27,7,2400,0,20,0,200,240,1.2,400
全能骑士#普利斯特·雷霆之怒是一名见多识广、勇于拼搏、无比虔诚的骑士，他被声望极高的骑士团长老抚养长大，作为他们的贴身侍卫，立誓遵守他们的命令。他将一生都献给了全知全能的神。骑士团毕生都在进行艰苦的圣战，而普利斯特也至死不渝的履行着他的职责，奉献他的力量以及那年轻人特有的热忱，从未有过怀疑。然而，多年的远征让他的长辈和上级都已经归于尘土，带着悔恨和愧疚，被埋葬在远征路上的墓穴里，他亲如兄弟的战友，在同那些拒绝臣服于全能之神的野蛮人的战斗中陨落，而他自己的亲卫，也被伏击、瘟疫吞噬，于是他开始质疑自己誓言的意义——远征的意义。经过了深刻的冥想，他离开了他的军队，长途跋涉回到了晴雪城——传说中的圣城，在那里，他对全能之神的祭司们发出了质问。从来没有哪个骑士胆敢如此，祭司们试图将他投入献祭之渊，然而普利斯特却如山一般无法撼动。因为当他俯视着祭司时，全身闪耀着圣洁之光，祭司们看到全能之神选择了他作为其显圣之身。年长的大祭司见状，便亲自花费了数周的时间，指引他前往圣城深处的密室，世间最为圣洁之地，在那里等着他的，并不是一些充满智慧的晦涩抽象的书籍，也不是什么供人信奉的洞窟遗迹，而是全能之神本尊。神在这个密室里已经居住了千万年，并且创造了世间万物，在星球周围创造了巨大的保护外壳，抵御来自其他世界的邪恶。全能之神告诉普利斯特，他创造了世界，并且给予了教徒世间的真理。骑士没有办法驳斥这个故事。也许全能之神只是一个被关在石牢里面的骗子，根本不是什么创世者，但是全能骑士也不再质疑他的信仰。他的战斗终于有了意义，毫无疑问，他身体里面涌动着神圣的光明之力，而他在战斗中带给战友的力量，更是不容置疑。#洗礼：立即治疗一个友军单位并对周围敌军造成伤害治疗/伤害：250/350/450伤害作用范围：260冷却时间：10秒#3,3,700,10,0,0,50,60,1.4,205,9,5,1400,10,0,0,100,120,1.4,205,27,7,2800,10,0,0,200,240,1.4,205
闪电幽魂#闪电幽魂-剃刀，是永劫之墟中最有代表性的可怕力量。他鞭打着闪电巡回在狭窄迷宫中，这是一个区分死者灵魂的迷宫，他们要靠生前的智慧、精明和毅力来通过其中变化莫测的网络通道。剃刀飘浮于迷宫上方，俯视着那些迷茫不前的灵魂，用闪电鞭打他们赶快前进去决定他们的命运，朝向光明的出口或者黑暗的地狱。剃刀是支配力量的永恒化身，他使用力量时残忍而客观。但他贵族般的气势暗示了他对工作那讽刺的满足。#等离子场：释放一波威力随范围增强的等离子场最低伤害：10最高伤害:100/175/250作用范围：400/450/500最低减速：5%最高减速：25%/30%/35%减速持续时间：1.5秒冷却时间：10秒#3,3,750,5,0,0,50,60,1.1,400,9,5,1500,5,0,0,100,120,1.1,400,27,7,3000,5,0,0,200,240,1.1,400
风行者#西部森林中隐藏了无数的秘密。其中之一就是受到风神眷顾的森林弓箭大师莱瑞蕾。风行者莱瑞蕾的家人在她出生那夜的暴风雨中全部去世了，狂风摧毁了他们的房屋，一切都化为乌有。只有还是婴儿的风行者在充满死亡和破坏的瓦屑中幸存了下来。暴风雨平静下来后，自然之风注意到了这个在草地中哭泣的幸运儿。风很怜悯这个孩子，便将她抬起，放到一户邻居的门前台阶上。之后的岁月里，风会时不时回来看下这个孩子的生活，从远处看着她磨练自己的技术。现在，经过多年的训练，风行者射出的箭矢百步穿杨。她迅捷的步伐让人难以看清，犹如背后有风在推动。风行者用飓风般的箭矢群杀戮敌人，她几乎已成为自然之力本身。#强力击：风行者为弓蓄力射出一支强的箭伤害:400/600/800射程：1200冷却时间:10秒#3,3,550,5,0,0,55,65,0.9,600,9,5,1100,5,0,0,110,130,0.9,600,27,7,2200,5,0,0,220,260,0.9,600
幻影刺客#通过占卜和预见，魅影之纱一直严格的甄选一些婴儿来抚养成人，成为她们的刺客。这是一个将刺杀视作神圣的自然法则的女刺客同盟。魅影之纱通过冥想和神谕来确定他们的暗杀目标。她们并不接受契约，也从不因为政治斗争或者金钱利益出手。她们的刺杀完全没有时间规律，似乎是随性为之：不管目标是执掌大权，还是耕田放牧，对她们来说并没有任何差别。即使这些刺杀行为有一个固定的套路，那也是只有组织成员才知道。目标在她们眼中都是牺牲品，而丧命于她们手中则是莫大的荣耀。作为幻影刺客，她们只有组织所赋予的身份，而任何一个幻影刺客都能填补另一个的空缺；她们甚至连代号都不为人知。也许成员有很多，也许只有几个。那谜样面纱之下的真相无人知晓。只有一个，在四下无人之时，那面纱会时不时的被隐秘低语所拂动，低语中，是她自己的名字：茉崔蒂。#恩赐解脱：有一定概率对敌人造成致命一击致命一击概率：10%致命一击伤害：300%/450%/600%#3,3,550,5,0,0,70,100,1.2,205,9,5,1100,5,0,0,140,200,1.2,205,27,7,2200,5,0,0,280,400,1.2,205
死亡骑士#魔霭圣池，一个处于原初群石的裂缝，从中带有先兆力量的蒸汽不断溢出，作为家族力量的源泉，已经惠及数个世代。在居住于洞穴中的魔霭家族，每个新生儿都会在暗黑迷雾中接受沐浴，经过这样的洗礼，他们与大陆的神秘力量获得了内在的联系。随着他们长大，内心坚信自己的使命是誓死保护世袭的传统和领域的风俗——实际上他们守护的不过就是圣池本身。而迷雾的作用原理尚不明朗。当初生的亚巴顿沐浴在圣池中时，众人都表示事情并不对劲。孩子的双眼里闪耀出洞察之光，在场所有人都大吃一惊，神父们纷纷交头接耳。而他之后的成长道路与所有魔霭族裔的传人并无差别——为战争接受训练，在危机时刻需要他挺身而出，率领家族的军队守卫先祖的大陆。但是亚巴顿总是特立独行。其他人挥着武器训练时，他喜欢在迷雾前沉思。他饱吸从圣池中涌出的蒸汽，开始学习将自己的灵魂与家族深处流出的力量相融合；他变成了被暗黑迷雾笼罩的怪物。魔霭家族怨气冲天——不论老小都谴责他对自己的责任视而不见。但是亚巴顿驾临战场时，不满全都烟消云散，他们目睹了迷雾的强大力量让他恣意挥洒着生杀大权，族内任何领主都是望尘莫及。#无光之盾：召唤黑暗能量环绕友方单位，创造一个护盾持续时间：10秒最大伤害吸收量：100/150/200爆炸作用范围：400冷却时间：12秒#3,3,750,10,0,0,45,55,1.3,205,9,5,1500,10,0,0,90,110,1.3,205,27,7,3000,10,0,0,180,220,1.3,205
沙王#闪烁荒原的沙漠是有知觉的活物，它与自我对话，思考着只有这广阔的沙漠能包容的思想。当它必须要寻找一种和那些有限的存在交流的方式时，它解放了一块它的碎片，填入一块由狡猾的卡尔丁灯神创造的魔法甲壳中。这个存在称它自己为克里瑟历斯，意为“沙之魂”，不过世人都称他为沙王。沙王那巨大蛛形生物的外形源自闪烁荒地那些渺小但无处不及的居民，这身形真实地展示了他残忍的天性。沙王无法与赐予他生命的无限沙漠分开，他是这片沙漠的守卫者、战士、使节。#掘地穿刺：沙王钻入地下前进，钻出地面伤害并眩晕敌军眩晕时间：2秒距离：9999伤害:150/250/350冷却时间:10/8/6秒#3,3,600,10,0,5,45,60,1.4,205,9,5,1200,10,0,5,90,120,1.4,205,27,7,2400,10,0,5,180,240,1.4,205
狙击手#卡德尔·鹰眼出生在诺伦山脉的山谷中，这里的住民从太古以来就靠猎杀居住在村庄上方悬崖上的一种奇怪生物为生，他们从远距离杀死这种叫峭壁潜行兽的生物，然后收集他们掉下来的尸体。鹰眼是这些怪异住民中其中最棒的射手之一，对他来说，枪械是他身体的一部分，射击就和触摸一样自然。在征召之日，他即将在村庄中获得完全的地位时，他经历了古老的考验：从谷底一击射下一头悬崖上的潜行兽。打空则是耻辱。在全体村民的注视下，鹰眼射击了。一头潜行兽掉下来了；人群欢呼了。但当尸体被收起时，整个村子都沉默了，长老发现子弹穿过了潜行兽中间的眼睛后，紧紧的卡在了它的下颚骨中。这个凶兆正是黑暗预言的开端所描述的，按预言中所说，射出这发子弹的枪手将成为伟大的人，但也将被流放。狙击手鹰眼因此离开了他的人民，被他自己的技术所诅咒，在剩下的预言实现前不得回来，他必须成为战场上的传说。#暗杀：锁定敌方目标，经过短时间瞄准，射出子弹造成伤害和短时间眩晕施法距离：2000/2500/3000瞄准持续时间：1秒伤害:400/600/800冷却时间:10秒#3,3,450,5,0,0,65,85,1.1,600,9,5,900,5,0,0,130,170,1.1,600,27,7,1800,5,0,0,260,340,1.1,600
冥界亚龙#一个暴虐凶残的巫师捕获了蝮蛇，希望驯服它作为自己的凶狠宠物，好奇的蝮蛇很乐意被带离那封闭不化的三途川，那是一块在地壳滑移中被封闭的幽冥龙穴，它的种族在那里已经居住了成千上万年。蝮蛇一开始还试着花时间来理解并服从巫师的命令，希望能学到他最高超的黑暗魔法。但它很快就发现，没有多少咒语比它与生俱来的毒液更致命。蝮蛇流出的酸液很快就腐蚀掉了它笼子上的铁柱，冥界亚龙挣脱出了巫师的囚禁，将它的毒液喷在了老巫师眼睛里杀死了它，蝮蛇翱翔在空中，向世界宣告它的来临。#蝮蛇突击：降低目标移动/攻击速度并造成持续毒性伤害持续时间：5秒每秒伤害：150/250/350移动速度减缓:40%/60%/80%攻击速度降低：40/60/80冷却时间:10/7/4秒#3,3,550,5,20,0,50,60,1,400,9,5,1100,5,20,0,50,60,1,400,27,7,2200,5,20,0,50,60,1,400
影魔#据说影魔奈文摩尔有着一个诗人的灵魂，事实上，他吞噬的诗人灵魂早已成千上万。千百年来，他收集了各式各样的灵魂，包括诗人，牧师，帝王，乞丐，奴隶，哲人，罪犯，当然，还有英雄。他拥有着世间所有种类的灵魂。然而没人知道他收集这些灵魂作何之用。从来没有人得以窥视影魔的魂渊之秘，他从魂渊中伸出灵魂触须，蔓延在精神位面。他是把灵魂一个个吞噬了？还是把灵魂堆积在他的影惧神殿里？又或是将灵魂浸在死灵之池中？难道他仅仅是一个被恶魔傀儡大师操纵着，通过位面裂口进入世界的傀儡？尽管众说纷纭，但根本没有人能看透他那黑暗光环下的层层邪恶。然而，如果你实在是很想知道那些灵魂的归宿，有个办法能帮你达成心愿：凡人，将你的灵魂奉献给影魔，或者等待魔王的收割！#魂之挽歌：释放灵魂造成伤害施法延迟；1.67秒伤害：100/150/200冷却时间:20秒#3,3,450,0,0,0,70,80,1.1,600,9,5,900,5,0,0,140,160,1.1,600,27,7,1800,5,0,0,280,320,1.1,600
秀逗魔导士#秀逗魔导士莉娜和她妹妹水晶室女莉莱从小就合不来，她们从童年开始就你来我往的争斗成为了当地人津津乐道的传奇故事。莉娜总是占上风，如果说水晶室女的天性纯良而诚实，那么莉娜则是火爆中带着放纵和聪慧。在两人分别用冰和火毁掉了一大半房子以后，她们气急败坏的父母终于意识到两人必须分开。作为姐姐，莉娜被送到了遥远的南方，纷争之国的燃烧沙漠，和她有耐心的姑妈一起生活，这里的气候对这位火爆的魔导士来说其实更舒服。她的到来让一潭死水的当地泛起了不小的涟漪，许多男人试图追求她，最后却拖着烧焦的手指头或者只剩半边的眉毛以及被摧毁的自信心狼狈离开。莉娜非常自信且骄傲，没有任何事物能抑制她的火焰。#神灭斩：对单个敌方单位射出闪电，造成大量伤害秀逗魔导士每释放一次神灭斩，自己会获得一层可叠加的炽魂效果，提高攻击速度40/60/80持续时间：30秒伤害：500/750/1000冷却时间：10/8/6秒#3,3,550,5,0,0,50,55,1.3,600,9,5,1100,5,0,0,100,110,1.3,600,27,7,2200,5,0,0,200,220,1.3,600
灵魂守卫#恐怖利刃是恶魔中的掠夺者——这个无法无天的魔头就连恶魔都惧怕三分。他曾因对恶魔领主动了贼念，无视了所有规范他行为的基本法则，触犯了七度地狱的所有法规。他被好好上了一课：原来还有比地狱更可怕的地方。接下来是短暂又残酷的审问，最终他被打入了荒邪之狱，这是一个隐藏的位面，恶魔们将它们的同类囚禁在这里。荒邪之狱并不是普通的监狱，这是现实的暗黑镜像，恶魔经过判决都到这里来直视他们自身灵魂中的扭曲倒影。然而恐怖利刃不但没有受苦，反而将自身最邪恶的倒影转化成了操控自如的力量，并将他的恐怖全数释放。#魔化：变化形态为恐怖的恶魔，并拥有远程攻击能力攻击力加成：50/100/200攻击距离加成：600攻击速度加成：50/75/100冷却时间：60秒#3,3,700,5,10,0,50,70,1.4,205,9,5,1400,5,20,0,100,140,1.4,205,27,7,2800,5,30,0,200,280,1.4,205
隐形刺客#力丸是伟大的塔林王朝的二皇子。他有一个将会继承王位的兄长，还有一个受到百般照顾的弟弟，而作为二子的力丸，则似乎生来就是隐形人。他自己很注意培养这一项特殊才能，在一个晚上，国家被叛徒所颠覆，他的家人被屠杀，只有力丸因为隐身技能活了下来。矮小而敏捷的力丸用烟雾做掩护，无比谨慎的逃离了，他也是唯一逃脱的皇族。善于突袭的他杀出了皇家庭院，无声地切开一个又一个敌人的喉咙。不再背负皇室治国之责以后，力丸开始运用他的天赋以谋生，他成为了一名隐形刺客。现在他于无声中将敌人杀死，不断精进自己的技术，期望有一天可以能够手刃那些杀死他家人，夺走他国家的叛徒。\r\n#烟幕弹：在自己的位置丢下一个烟雾弹，沉默处于2格范围内的敌方棋子，同时是他们的攻击有概率落空。作用范围：325落空概率：30%/40%/50%持续时间：4/5/6冷却时间:15秒#3,3,500,0,0,0,45,55,1.1,205,9,5,1000,0,0,0,90,110,1.1,205,27,7,2000,0,0,0,180,220,1.1,205
光之守卫#他座下是一骑白马，他是无尽千阳之辉，他就是光之守卫。早在许久以前，伊扎洛就挣脱了将他束缚在浩浩原初谐律之内的其他远古力量，从而由原始位面逃离，在宇宙的黎明，本是无形力量的他萌生了知觉。如今他高举承载着光之力量的辉光之杖，同时奔走在所有的位面，将追寻着他的混沌抛在身后。乍一看去，他似乎是一个无法稳坐于马上的衰朽老头，然而掩藏在这副外表下的却是他高贵的真身。只有在面对混沌和黑暗军团的挑战时，他的全部力量才会显现出来。原初之光从体内迸射而出的一刻，他也将再次化身为璀璨的力量之芒。#冲击波：积攒光的能量，时间越长威力越大每秒积聚伤害：100/150/200最大积聚时间：3秒宽度：300射程：1000总伤害：300/450/600冷却时间:10/8/6秒#4,4,650,5,0,0,40,45,1.7,600,12,6,1300,5,0,0,80,90,1.7,600,36,8,2600,5,0,0,160,180,1.7,600
巨魔战将#激怒巨魔是非常轻松的一件事情。巨魔这个种族的特点是容易动怒，喜爱争斗，靠着争吵和打架度日，不会错过任何话茬扯着嗓门与人争辩。男性巨魔在女族长的统治下在地下洞穴长到成年，终日饭来张口，游手好闲。通常在成年后他们还会待上数年，女族长继续负责他们的吃喝拉撒。当年轻的巨魔最终离开地下的洞穴时，他们会找到同类三两成群，组成团伙四处游荡，高声抱怨各种琐事。既然巨魔生性爱吵架，可以想象下一只巨魔因为太难相处被族人赶走是件多么稀罕的事。比如巨魔战将的经历，来自霍文林地深处的巨魔商人。他听不得他人的三言两语，说话又十分刻薄粗暴，即使是其他巨魔也发现难以与他相处。特别是有一次劫掠后他一个劲地数落同伴的不是，把大部分战利品都霸占了，他的同伴们终于忍无可忍。他们把矛头都指向他，用棍棒痛扁了一顿，还把他赶出了露营聚集地。他因为这次驱逐暴跳如雷，第二天回去的时候已经全副武装，一个接一个地把同伴杀光。接着他立下血誓：此后成为一支战斗力量为自己卖命。现在他以巨魔战将的称号在世界上游荡，言语尖酸，动作凶猛，作为一支单兵军队高高在上的得力战将。\r\n#热血战魂：巨魔战将持续攻击同一目标时，攻击会越来越快转移目标额外攻速加成清零每层攻速加成：15/20/25最大层数：6/9/12#4,4,900,5,0,0,90,100,1.1,400,12,6,1800,5,0,0,180,200,1.1,400,36,8,3600,5,0,0,360,400,1.1,400
末日使者#他的烈焰永不熄灭，他的吞食永远得不到满足，他的杀戮无人能够制裁——路西法带给他的敌人的只有末日。手持燃焰魔剑，掠夺生灵魂魄，他是堕落使者，曾是暗之国度备受敬畏的将军，却因蔑视之罪而被放逐——他拒绝向任何人下跪。佤什昂多的丧钟六次为他敲响。他的翅膀受到六十六次烙印之刑，直到只剩下烧焦的残翼。失去双翼之后，他尖叫着坠向大地。落到了沙漠中的一个火山口，失落的乐园。现在他出招毫不留情，也无需理由，在七片黑暗领土上，只有他能自由行动。受到无法摆脱的欲望束缚，被难以想象的天赋所扭曲，末日使者所到之处既是地狱。蔑视世间一切。最终，世界将归于末日。\r\n#末日：对敌人施加末日诅咒，无法使用物品或技能，同时造成持续伤害持续时间：10/15/20秒每秒伤害：60/90/120冷却时间：10秒#4,4,1050,5,0,0,110,120,1.3,205,12,6,2100,5,0,0,220,240,1.3,205,36,8,4200,5,0,0,440,480,1.3,205
海军上将#昆卡，铁帆海军的舰队统帅，在洪流恶魔现身于人类的土地时，担负起守卫他祖国诸岛的使命。恶魔经过多年的小规模突击后，他们的出击越来越大胆，也更具毁灭性，他们的舰队终于包围了战栗之岛。绝望之下，铁帆舰队的魔法师使用了自杀性的终极杀招，召唤了一群先祖灵魂来保护舰队。这刚好能够扭转与恶魔对峙的局势。昆卡看着他的战舰一艘接一艘被击沉的同时，他也很欣慰的看见先祖在慢慢消耗掉恶魔的舰队。但在战斗最激烈的时候，人类、恶魔、先祖灵魂的大战惹恼了沉睡在深海的第四股势力。残留不多的舰队旁喷出了高耸的海浪，深渊触手——麦尔朗恩在战场中出现了。他的触须在船只间移动，把人类和恶魔的舰船拖卷在一起，水和风被搅动成狂怒的混沌。没有人能说清那场严酷的风暴中到底发生了什么。洪流恶魔放弃了进攻，怒吼着逃入了虚空。而统帅昆卡的麾下只剩下一艘战舰，一艘不断重演它最终毁灭场面的幽灵船。然而谁都说不准他是否还活着。即使是麦尔朗恩的召唤者潮汐猎人，也不能确定。#幽灵船：召唤一只幽灵船撞向敌人造成伤害并眩晕撞击延迟：3.1秒施法距离：2000作用宽度：425眩晕时间:1.4/1.7/2秒伤害：150/250/350冷却时间:15/12/9秒#4,4,950,10,0,0,75,90,1.4,205,12,6,1900,10,0,0,150,180,1.4,205,36,8,3800,10,0,0,300,360,1.4,205
龙骑士#多年来骑士达维安一直在追寻一条传说中的古龙，而他发现自己最终面对的敌人后感到失望：过去让人闻风丧胆的神龙斯莱瑞克已经变得苍老而脆弱，它的双翼已经残破，它所剩不多的龙鳞也开始腐烂，它的爪子变得肿大老化，它曾经引以为傲的火焰吐息现在威力和进水了的火柴差不多。达维安觉得这样的屠龙行径已经不能给他带来任何荣誉，转身就要离开，让他的老对手安息。但是他的脑海里传来了一个声音，斯莱瑞克低声的乞求着，让达维安允许它光荣的战死。达维安同意了，随即发现他的怜悯给他带来了意外的收获：当他将手中的锋刃刺入斯莱瑞克的胸膛时，神龙使出最后的力量用龙爪刺穿了他的喉咙，随着他们血液的融合，斯莱瑞克将它所有的力量随着血液赐予了达维安，也赐予了他数百年的智慧。龙的死去将他们的命运完全的绑定在了一起，龙骑士横空出世。古老的力量在龙骑士达维安的身体里沉睡着，应他的呼唤而复苏。或者，也许是神龙呼唤着骑士让他复苏...\r\n#古龙形态：变身为龙，获得移动速度提升、攻击距离和新的能力持续时间：60秒移动速度提升：30额外攻击距离：350攻击力加成：100/150/200#4,4,800,10,0,0,50,60,1.2,205,12,6,1600,10,0,0,100,120,1.2,205,36,8,3200,10,0,0,200,240,1.2,205
死灵法师#在瘟疫肆虐时期，罗坦德吉利，内心黑暗的无名僧侣，由于所有上级的暴毙，被提拔为红衣主教。当教团的其他人都外出救援病人时，这个新上任的红衣主教却把他自己关在鲁姆斯克大教堂中，忙着谋夺濒死贵族的财产，他答应他们只要签字转让领土，灵魂便会获得奖赏。瘟疫减退到小部分顽固地区后，他的所作所为被教团注意到了，教团认定他犯下了异端之罪并判处他在瘟疫牢房中服刑，那里的咒语会让他患上一种长期的慢性疾病。教团认为，就算他的免疫力再强，也必死无疑。罗坦德吉利染上了瘟疫，然而他不仅没有病死，还发现这种瘟疫在提供他力量，他变成了真正的瘟疫法师，瘟疫的教皇。正式宣称自己为瘟疫法师后，他开始环游世界，在所到之处散布瘟疫，随着一个个村庄消失在他引起的瘟疫中，他恐怖的力量不断在成长。#死亡脉冲：释放死亡波动伤害敌方并治疗友军作用范围：475治疗量：100/175/250伤害：100/150/200冷却时间:5秒#4,4,850,5,0,0,50,60,1.2,400,12,6,1700,5,0,0,100,120,1.2,400,36,8,3400,5,0,0,200,240,1.2,400
